"","dlttarget","situation","targetdose","truedrprob_targetdose","truedltprob_targetdose","n","dr_bias","dlt_bias","dr_variance","dlt_variance"
"88",20,"null",5,40.1,19.8,80,0.185539853168154,0.114898688272766,0.00907786882212812,0.010183225654629
"89",20,"null",5,40.1,19.8,90,0.175632681639973,0.106440298764032,0.00832405261195508,0.00910246172227034
"90",20,"null",5,40.1,19.8,100,0.166467887983058,0.100462733083447,0.0076730228111642,0.00795662274337539
"91",30,"higherDR",1,65,30.2,10,0.0253418121648766,0.0574542507144874,0.00462075676883172,0.0441009590691839
"92",30,"higherDR",1,65,30.2,20,0.0397367435998582,0.0687034627160325,0.00541964803023235,0.0235624180745097
"93",30,"higherDR",1,65,30.2,30,0.047764197445942,0.0413106708263976,0.00541611397345041,0.0142674015496268
"94",30,"higherDR",1,65,30.2,40,0.0516589383080387,0.0216126050444881,0.00468112850577439,0.00996688244018576
"95",30,"higherDR",1,65,30.2,50,0.054966747761846,0.0113280752796671,0.00404931097376474,0.0082688996128657
"96",30,"higherDR",1,65,30.2,60,0.0568399859804209,0.00585594784641165,0.00345260313096562,0.00721619846157853
"97",30,"higherDR",1,65,30.2,70,0.0576382776504925,0.00385432135969967,0.002878133386019,0.00617430404667684
"98",30,"higherDR",1,65,30.2,80,0.0588590253995002,0.00230697788037202,0.00250636562921295,0.00549669488193005
"99",30,"higherDR",1,65,30.2,90,0.059789326011214,0.000730430263508676,0.00210389972374507,0.00479274945130734
"100",30,"higherDR",1,65,30.2,100,0.0598815687928568,-0.000690994978389568,0.00189366711791016,0.00435205395449664
"101",30,"higherDR",2,45.8,17.8,10,0.262957936595731,0.1358756869957,0.00545035694317424,0.0303217220309104
"102",30,"higherDR",2,45.8,17.8,20,0.255392494390373,0.168013823502119,0.00658172734192005,0.0361677646295586
"103",30,"higherDR",2,45.8,17.8,30,0.250051941212778,0.172987003962762,0.00645551921937792,0.0233088904304049
"104",30,"higherDR",2,45.8,17.8,40,0.246163168787405,0.16636701052078,0.00592906868795308,0.015565343521092
"105",30,"higherDR",2,45.8,17.8,50,0.245203890491013,0.160622085395679,0.00510587293155706,0.0113730816531204
"106",30,"higherDR",2,45.8,17.8,60,0.244450737038387,0.159487548860061,0.00464935039616116,0.00928156824521492
"107",30,"higherDR",2,45.8,17.8,70,0.242777762580944,0.159777312336038,0.00409882737100857,0.00785096343391223
"108",30,"higherDR",2,45.8,17.8,80,0.241988973717873,0.159412788535941,0.00379444515052477,0.00693564304768671
"109",30,"higherDR",2,45.8,17.8,90,0.241120071698416,0.15866585235387,0.00342093984392723,0.00584543958403651
"110",30,"higherDR",2,45.8,17.8,100,0.241525205935665,0.157810223578213,0.00316368537279729,0.00516806061625926
"111",30,"higherDR",3,40,14.6,10,0.353202141058776,0.171371910023363,0.00475926468677377,0.0170475175420981
"112",30,"higherDR",3,40,14.6,20,0.336363731749134,0.137152806021859,0.00900611134769499,0.0254500606060148
"113",30,"higherDR",3,40,14.6,30,0.317689772595283,0.138884252563054,0.00895027040906138,0.022868247660518
"114",30,"higherDR",3,40,14.6,40,0.302918187989299,0.141414635134792,0.00844438650184119,0.0183358884505793
"115",30,"higherDR",3,40,14.6,50,0.289377517865445,0.148726231267172,0.0085281928830163,0.0155675436024514
"116",30,"higherDR",3,40,14.6,60,0.278847650797579,0.147825413905432,0.00836411473593071,0.0119560589175214
"117",30,"higherDR",3,40,14.6,70,0.270130451529616,0.144439306238946,0.00816839249338507,0.0100874951838798
"118",30,"higherDR",3,40,14.6,80,0.264417265565575,0.137146807789185,0.00765659234216155,0.00817495188907826
"119",30,"higherDR",3,40,14.6,90,0.257588586864984,0.132066756684258,0.00729998012321934,0.00678073248645882
"120",30,"higherDR",3,40,14.6,100,0.251738551816926,0.127481843920173,0.00685604660711744,0.0056188409371645
"121",30,"lowerDR",1,35.2,30.2,10,0.250202048134527,-0.00516424158665787,0.004225716438749,0.0256987446559856
"122",30,"lowerDR",1,35.2,30.2,20,0.19652868341881,0.0284429112897078,0.00547184844918827,0.0208015172703436
"123",30,"lowerDR",1,35.2,30.2,30,0.150363282940512,0.022759662085318,0.0057447328540052,0.0110625495729393
"124",30,"lowerDR",1,35.2,30.2,40,0.118840384542948,0.0183235523366168,0.00477194466905245,0.00715793617942573
"125",30,"lowerDR",1,35.2,30.2,50,0.0969173763711665,0.013093417368915,0.00436243319196015,0.00503326533061503
"126",30,"lowerDR",1,35.2,30.2,60,0.0819857762476713,0.009757924845117,0.00411419391345749,0.00432749237482916
"127",30,"lowerDR",1,35.2,30.2,70,0.0711115043989864,0.00716315586780895,0.00378466879464597,0.00372781918144073
"128",30,"lowerDR",1,35.2,30.2,80,0.0631923174483128,0.00533734527379786,0.0035740105392807,0.00343173498262764
"129",30,"lowerDR",1,35.2,30.2,90,0.0566745888925712,0.00389934068151965,0.00343750200702467,0.00308350733928529
