"","dlttarget","situation","targetdose","truedrprob_targetdose","truedltprob_targetdose","n","dr_bias","dlt_bias","dr_variance","dlt_variance"
"131",30,"lowerDR",3,34.9,29.8,10,-0.00272680999321176,-0.158258346644447,0.0265700736035521,0.0112396578528621
"132",30,"lowerDR",3,34.9,29.8,20,-0.0258062655284324,-0.141575577329953,0.0149238126249515,0.00758665363268948
"133",30,"lowerDR",3,34.9,29.8,30,-0.0191284443316541,-0.105558918440588,0.00895404815216063,0.0060416549752695
"134",30,"lowerDR",3,34.9,29.8,40,-0.0147045976655909,-0.0802024518420523,0.00618922253520943,0.00431077421184709
"135",30,"lowerDR",3,34.9,29.8,50,-0.017043379937387,-0.066663464581404,0.00451237413994073,0.00349220008743968
"136",30,"lowerDR",3,34.9,29.8,60,-0.0185263048372442,-0.0618927465919637,0.00366673787930936,0.00284641093983553
"137",30,"lowerDR",3,34.9,29.8,70,-0.0193908864830312,-0.0585576636249875,0.00311266134279572,0.002529287296141
"138",30,"lowerDR",3,34.9,29.8,80,-0.019303019630314,-0.0559725735838562,0.00266798444911412,0.00218607796847855
"139",30,"lowerDR",3,34.9,29.8,90,-0.0190262238408976,-0.0531004179332222,0.00235011244781182,0.00202925214105773
"140",30,"lowerDR",3,34.9,29.8,100,-0.019446341388187,-0.0516044724623549,0.00213365378070657,0.00179971813601784
"141",30,"lowerDR",5,35,30.1,10,0.0655147105594951,-0.120604611243661,0.0278284228771491,0.0177454094146951
"142",30,"lowerDR",5,35,30.1,20,0.0174041400779378,-0.115069156000852,0.0166021040512261,0.0113192759361152
"143",30,"lowerDR",5,35,30.1,30,0.0230069305799016,-0.0819477958994951,0.0103835453750374,0.00800277452643371
"144",30,"lowerDR",5,35,30.1,40,0.0309674352715404,-0.0530813967942723,0.00672960118131917,0.00558025795526145
"145",30,"lowerDR",5,35,30.1,50,0.0291095271601776,-0.0384581238320156,0.00483424890201545,0.0043039453746644
"146",30,"lowerDR",5,35,30.1,60,0.0261107267687402,-0.0271262947117352,0.003608642760283,0.00353252242109822
"147",30,"lowerDR",5,35,30.1,70,0.022820660382529,-0.0215778776410871,0.00286482084234547,0.00291824017421988
"148",30,"lowerDR",5,35,30.1,80,0.020681662402031,-0.0183350972576998,0.00250862014447602,0.00257155542111277
"149",30,"lowerDR",5,35,30.1,90,0.0187761528967468,-0.0151960788852036,0.00218693865677786,0.00217504527971502
"150",30,"lowerDR",5,35,30.1,100,0.0161712376489337,-0.0136553734228688,0.0019326404360625,0.00192999238671672
"151",30,"null",1,50.2,30.5,10,-0.165886466351427,-0.171138403411967,0.0305467300249428,0.0128228317146976
"152",30,"null",1,50.2,30.5,20,-0.162205031275552,-0.148556144002142,0.0180596876141094,0.00992507233416154
"153",30,"null",1,50.2,30.5,30,-0.139134138482714,-0.121551058967301,0.0124213558714323,0.00649873742825077
"154",30,"null",1,50.2,30.5,40,-0.128196706627073,-0.112719224241392,0.00976574832030194,0.00477582199592838
"155",30,"null",1,50.2,30.5,50,-0.11916105435729,-0.106179412921704,0.00868367857121824,0.00411015111670703
"156",30,"null",1,50.2,30.5,60,-0.115137067189773,-0.102016100019471,0.00802941789921221,0.003650046194179
"157",30,"null",1,50.2,30.5,70,-0.1106296560021,-0.0977971218324625,0.00744942430605489,0.00348176359792937
"158",30,"null",1,50.2,30.5,80,-0.106804073503033,-0.0952420374519435,0.00710901361398373,0.00327746585364628
"159",30,"null",1,50.2,30.5,90,-0.103984867284318,-0.0916167188344287,0.00670295222617288,0.00321223721887389
"160",30,"null",1,50.2,30.5,100,-0.10045399038067,-0.0894740302684087,0.00643375279739625,0.00303471412594581
